id_source,id_target,route_id,route_color
40577412,40587411,SI,808080
40587411,40587410,SI,808080
40587410,40597410,SI,808080
40597410,40607409,SI,808080
40607409,40607408,SI,808080
40607408,40627407,SI,808080
40627407,40637408,SI,808080
40637408,40647407,SI,808080
40577412,40647407,SI,808080
40647407,40557415,SI,808080
